Launching parallel algorithm...
PROCESS:0 DMIN:443.394858
PROCESS:8 DMIN:2.449490
PROCESS:13 DMIN:3.316625
PROCESS:60 DMIN:2.449490
PROCESS:67 DMIN:1.732051
PROCESS:59 DMIN:2.645751
PROCESS:39 DMIN:1.732051
PROCESS:10 DMIN:3.316625
PROCESS:7 DMIN:3.464102
PROCESS:34 DMIN:3.872983
PROCESS:41 DMIN:3.872983
PROCESS:6 DMIN:3.872983
PROCESS:44 DMIN:3.605551
PROCESS:68 DMIN:3.162278
PROCESS:54 DMIN:3.605551
PROCESS:82 DMIN:3.872983
PROCESS:28 DMIN:3.000000
PROCESS:15 DMIN:3.162278
PROCESS:57 DMIN:3.872983
PROCESS:55 DMIN:3.872983
PROCESS:48 DMIN:2.645751
PROCESS:19 DMIN:4.123106
PROCESS:12 DMIN:3.162278
PROCESS:11 DMIN:3.162278
PROCESS:30 DMIN:3.464102
PROCESS:29 DMIN:4.582576
PROCESS:4 DMIN:4.898979
PROCESS:61 DMIN:3.162278
PROCESS:62 DMIN:4.358899
PROCESS:46 DMIN:4.000000
PROCESS:18 DMIN:3.872983
PROCESS:32 DMIN:4.898979
PROCESS:43 DMIN:3.464102
PROCESS:53 DMIN:2.449490
PROCESS:66 DMIN:3.162278
PROCESS:38 DMIN:4.690416
PROCESS:17 DMIN:3.741657
PROCESS:45 DMIN:4.472136
PROCESS:63 DMIN:4.242641
PROCESS:50 DMIN:4.795832
PROCESS:71 DMIN:4.242641
PROCESS:64 DMIN:4.000000
PROCESS:76 DMIN:4.472136
PROCESS:2 DMIN:3.741657
PROCESS:16 DMIN:3.741657
PROCESS:80 DMIN:4.582576
PROCESS:33 DMIN:4.795832
PROCESS:83 DMIN:2.236068
PROCESS:65 DMIN:4.242641
PROCESS:25 DMIN:3.605551
PROCESS:74 DMIN:4.242641
PROCESS:75 DMIN:3.872983
PROCESS:72 DMIN:4.358899
PROCESS:14 DMIN:5.000000
PROCESS:5 DMIN:4.000000
PROCESS:3 DMIN:4.898979
PROCESS:51 DMIN:5.291503
PROCESS:21 DMIN:4.898979
PROCESS:36 DMIN:3.872983
PROCESS:9 DMIN:3.162278
PROCESS:78 DMIN:5.196152
PROCESS:37 DMIN:5.567764
PROCESS:42 DMIN:4.472136
PROCESS:77 DMIN:4.242641
PROCESS:20 DMIN:4.898979
PROCESS:56 DMIN:4.242641
PROCESS:31 DMIN:5.099020
PROCESS:24 DMIN:5.196152
PROCESS:84 DMIN:4.472136
PROCESS:35 DMIN:5.477226
PROCESS:73 DMIN:4.358899
PROCESS:23 DMIN:5.385165
PROCESS:81 DMIN:4.795832
PROCESS:49 DMIN:2.236068
PROCESS:47 DMIN:5.099020
PROCESS:26 DMIN:3.605551
PROCESS:70 DMIN:4.123106
PROCESS:79 DMIN:5.656854
PROCESS:22 DMIN:3.316625
PROCESS:58 DMIN:3.605551
PROCESS:69 DMIN:5.567764
PROCESS:40 DMIN:5.656854
PROCESS:52 DMIN:5.196152
PROCESS:1 DMIN:6.000000
PROCESS:27 DMIN:5.196152
---GLOBAL DMIN: 1.732051
---NEW GLOBAL DMIN: 1.732051
(-213, 539, -133, 205, 697)(-213, 539, -134, 204, 696)
(1477, -1456, -113, -564, 1555)(1478, -1455, -114, -564, 1555)
Found a total of 2 pairs of points with DMIN=1.732051
Memory free
Time elapsed: 915.050000
